Name "YT Scope Project" 
File "H:\mscthesisgeert\MScThesisTemplate\Code\AGC_functions\dSPACE_TwinCAT_recordings\ReplayNoWM_meas.csv" 
"Starttime of export" 133020839891020000 "dinsdag 12 juli 2022" 09:19:49.102 
"Endtime of export" 133020845435520000 "dinsdag 12 juli 2022" 09:29:03.552 


Name y_r1[0] y_r1[1] y_r2[0] TriggerCA y_q[0] y_q[1] y_q[2] u_c[0] u_c[1]
2500 0.7072449 1.84289551 0.9062805 1 -183 -180 976 0 0
2510 0.812591553 3.99902344 1.96835327 1 -183 -182 978 0 0
2520 0.4163971 1.05859375 1.49629211 1 -183 -182 979 0 0
2530 0.445968628 2.70507813 0.7030792 1 -182 -180 979 0 0
2540 2.7979126 0.20111084 0.821517944 1 -184 -178 978 0 0
2550 4.31965637 2.49969482 1.67677307 1 -182 -178 977 0 0
2560 3.88934326 0.3862915 1.490448 1 -182 -180 976 0 0
2570 2.73704529 4.288452 3.00686646 1 -182 -178 977 0 0
2580 3.52102661 0.22265625 3.08107 1 -183 -178 977 0 0
2590 1.75332642 1.14044189 1.904068 1 -184 -178 972 0 0
2600 1.749466 4.70813 3.99914551 1 -181 -180 972 0 0
2610 5.01017761 0.37677002 1.29679871 1 -184 -182 973 0 0
2620 0.18572998 3.34246826 0.505310059 1 -188 -181 973 0 0
2630 4.87696838 3.762085 0.7353363 1 -184 -180 976 0 0
2640 3.06358337 0.2929077 2.761261 1 -183 -182 976 0 0
2650 1.05462646 0.392272949 1.53604126 1 -184 -183 973 0 0
2660 1.95811462 5.32592773 0.234344482 1 -185 -182 975 0 0
2670 4.665573 0.9075928 1.88822937 1 -182 -180 977 0 0
2680 3.38771057 2.8170166 0.0106506348 1 -181 -178 977 0 0
2690 0.0725097656 1.07672119 2.91996765 1 -183 -180 977 0 0
2700 1.86997986 1.31091309 2.08642578 1 -181 -180 973 0 0
2710 3.135315 2.79364014 1.90600586 1 -182 -180 971 0 0
2720 2.20451355 5.12255859 0.301712036 1 -182 -181 975 0 0
2730 2.957718 2.02716064 1.19709778 1 -177 -182 978 0 0
2740 5.77667236 1.70172119 2.20768738 1 -179 -181 978 0 0
2750 0.05517578 0.0413818359 0.858963 1 -183 -180 976 0 0
2760 1.59132385 0.626464844 2.32380676 1 -185 -178 973 0 0
2770 0.008178711 2.14331055 2.68327332 1 -187 -178 972 0 0
2780 0.002090454 1.82098389 0.533676147 1 -188 -180 972 0 0
2790 4.97221375 3.13085938 2.36030579 1 -184 -178 973 0 0
2800 4.1817627 3.8605957 4.47291565 1 -184 -180 976 0 0
2810 0.1411438 2.796814 2.59091187 1 -187 -181 973 0 0
2820 3.38465881 9.262146 2.85333252 1 -184 -182 976 0 0
2830 3.05735779 3.65905762 2.67355347 1 -184 -182 977 0 0
2840 5.13244629 5.96990967 0.8731842 1 -181 -181 976 0 0
2850 5.08461 2.762268 0.618026733 1 -181 -181 975 0 0
2860 4.26547241 4.09771729 0.5997467 1 -180 -181 973 0 0
2870 4.30717468 2.09649658 3.35708618 1 -180 -178 971 0 0
2880 0.2865448 6.47937 3.57336426 1 -183 -178 972 0 0
2890 2.31106567 1.82940674 0.86831665 1 -181 -181 976 0 0
2900 2.284607 2.96942139 0.1558075 1 -181 -182 977 0 0
2910 1.54927063 0.0562744141 1.45585632 1 -184 -181 976 0 0
2920 1.39534 3.734253 0.195678711 1 -187 -180 976 0 0
2930 2.05953979 0.38861084 1.84513855 1 -187 -178 976 0 0
2940 0.9447632 3.397461 4.256958 1 -187 -180 976 0 0
2950 4.2668457 0.312561035 3.25968933 1 -184 -180 975 0 0
2960 1.7440033 0.958313 5.75997925 1 -182 -183 972 0 0
2970 1.36228943 2.76989746 5.19783 1 -184 -183 972 0 0
2980 2.918274 4.185364 1.73646545 1 -182 -181 975 0 0
2990 2.02651978 0.13293457 2.18276978 1 -177 -180 975 0 0
3000 5.31263733 4.64294434 4.197983 1 -179 -182 976 0 0
3010 0.6508789 0.607910156 5.46800232 1 -183 -180 976 0 0
3020 0.2938385 4.20898438 4.82893372 1 -184 -180 976 0 0
3030 2.577118 0.8953247 1.47061157 1 -182 -182 977 0 0
3040 2.29034424 3.83215332 0.0213623047 1 -182 -181 978 0 0
3050 0.3836975 1.81115723 0.851577759 1 -184 -180 976 0 0
3060 1.56811523 2.312683 1.10253906 1 -183 -180 973 0 0
3070 1.31317139 1.578125 0.4876709 1 -183 -181 973 0 0
3080 0.9684906 5.23883057 0.313385 1 -183 -181 976 0 0
3090 0.880279541 1.0559082 0.343887329 1 -183 -181 976 0 0
3100 1.58613586 0.609130859 0.163131714 1 -182 -181 972 0 0
3110 0.375915527 3.088379 0.260635376 1 -180 -181 972 0 0
3120 0.0776062 3.81280518 0.06916809 1 -179 -181 975 0 0
3130 2.81695557 1.86029053 0.198501587 1 -181 -181 973 0 0
3140 2.00379944 4.291565 1.00506592 1 -185 -180 972 0 0
3150 5.2911377 0.155639648 1.21182251 1 -182 -180 972 0 0
3160 2.420166 4.77856445 0.6126404 1 -180 -180 973 0 0
3170 0.7101898 1.70721436 0.80329895 1 -182 -180 972 0 0
3180 0.4908905 8.175781 4.3589325 1 -182 -176 975 0 0
3190 1.49409485 2.71905518 3.73712158 1 -183 -175 976 0 0
3200 0.312255859 6.10827637 1.26960754 1 -184 -178 976 0 0
3210 1.0349884 0.81451416 1.24684143 1 -183 -180 977 0 0
3220 1.12760925 3.39276123 1.26107788 1 -181 -180 976 0 0
3230 2.43534851 0.438659668 1.83558655 1 -182 -181 975 0 0
3240 0.273498535 1.03253174 1.81758118 1 -184 -181 972 0 0
3250 1.47384644 2.753296 3.7795105 1 -183 -176 972 0 0
3260 0.247375488 1.18151855 1.12550354 1 -182 -173 972 0 0
3270 0.876419067 2.57348633 2.74266052 1 -181 -175 972 0 0
3280 3.22132874 2.29882813 1.61894226 1 -183 -178 973 0 0
3290 2.59326172 1.59106445 1.61819458 1 -183 -181 973 0 0
3300 1.09835815 0.771972656 1.08070374 1 -182 -182 970 0 0
3310 1.5967865 5.33197 0.9609375 1 -181 -181 971 0 0
3320 0.231567383 2.81646729 2.59184265 1 -179 -178 975 0 0
