Name "YT Scope Project" 
File "H:\mscthesisgeert\MScThesisTemplate\Code\AGC_functions\dSPACE_TwinCAT_recordings\ReplayNoWM_meas.csv" 
"Starttime of export" 133020803605410000 "dinsdag 12 juli 2022" 08:19:20.541 
"Endtime of export" 133020809192010000 "dinsdag 12 juli 2022" 08:28:39.201 


Name y_r1[0] y_r1[1] y_r2[0] TriggerCA y_q[0] y_q[1] y_q[2] u_c[0] u_c[1]
2700 1.50804138 5.46942139 0.3249359 1 -184 -185 969 0 0
2710 0.5024872 1.760437 1.53718567 1 -185 -186 972 0 0
2720 1.97595215 3.119934 0.8306427 1 -187 -186 973 0 0
2730 4.339493 0.0604248047 4.0037384 1 -185 -189 972 0 0
2740 0.3738556 1.75567627 2.65534973 1 -182 -190 970 0 0
2750 0.647338867 1.05340576 2.44412231 1 -181 -186 969 0 0
2760 3.29544067 4.66430664 0.546081543 1 -183 -184 971 0 0
2770 1.44914246 1.460144 2.55400085 1 -184 -186 973 0 0
2780 0.113006592 1.36645508 1.26118469 1 -183 -189 972 0 0
2790 0.861022949 2.42797852 1.48678589 1 -182 -189 972 0 0
2800 4.13586426 2.45050049 2.850647 1 -185 -191 973 0 0
2810 0.613571167 0.4973755 8.008926 1 -188 -186 972 0 0
2820 4.40557861 3.32135 5.12709045 1 -184 -184 972 0 0
2830 2.78433228 1.68859863 2.9961853 1 -183 -190 973 0 0
2840 2.24703979 0.135437012 5.003189 1 -187 -188 971 0 0
2850 4.313507 2.623169 0.0687255859 1 -185 -184 970 0 0
2860 3.54647827 2.338562 1.03340149 1 -185 -184 971 0 0
2870 2.72132874 5.593994 5.05686951 1 -185 -189 975 0 0
2880 5.313339 3.33569336 1.57577515 1 -188 -192 973 0 0
2890 4.80116272 3.767273 2.86164856 1 -188 -189 970 0 0
2900 0.447555542 2.3737793 0.7958679 1 -185 -186 972 0 0
2910 2.07009888 5.559387 5.357315 1 -187 -190 976 0 0
2920 1.7348938 4.26269531 4.68823242 1 -187 -190 973 0 0
2930 0.6384735 7.57684326 1.51704407 1 -185 -185 973 0 0
2940 0.995498657 5.12384033 0.291595459 1 -185 -183 971 0 0
2950 1.38096619 5.307312 2.151245 1 -184 -184 968 0 0
